fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,riskLevels.icuHeadroomRatio,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
23240,US,,,cbsa,,iso1:us#cbsa:23240,,26988,0.074,other,1.2,,0.8,0.95,,,0.93,1,1,1,4,0,4,3,2489,52,,,,84,17,0,0.36,4,4,0,0.24,0,,12318,10757,2021-06-25,,0.456,0.399,0,22316
23300,US,,,cbsa,,iso1:us#cbsa:23300,,44498,0.014,other,3.9,,1.2,1.07,,,0.34,2,0,1,4,2,4,0,4831,104,,,,100,45,2,0.39,8,2,1,0.46,2,,22278,16985,2021-06-25,,0.501,0.382,0,33390
23340,US,,,cbsa,,iso1:us#cbsa:23340,,36565,0.016,other,,,,,,,0.43,4,0,4,4,4,4,0,,,,,,75,21,2,0.45,8,3,0,,,,15894,14554,2021-06-25,,0.435,0.398,,
23380,US,,,cbsa,,iso1:us#cbsa:23380,,58518,0.002,other,1.7,,1.07,1.13,,,0.2,1,0,1,4,1,4,0,5446,126,,,,421,25,0,0.15,18,3,1,0.21,2,,25272,23822,2021-06-25,,0.432,0.407,0,
23420,US,,,cbsa,,iso1:us#cbsa:23420,,999101,0.014,other,2.5,,1.0,0.32,,,0.82,1,0,1,4,1,4,2,103020,1724,,,,3354,1421,43,0.44,140,115,6,0.76,24,,461755,384310,2021-06-25,,0.462,0.385,0,815943
23460,US,,,cbsa,,iso1:us#cbsa:23460,,102268,0.054,other,2.9,,0.58,0.65,,,0.88,1,1,1,4,0,4,3,14174,364,,,,739,271,5,0.5,59,52,2,0.86,0,,33271,28164,2021-06-25,,0.325,0.275,0,59547
23500,US,,,cbsa,,iso1:us#cbsa:23500,,57300,0.057,other,5.2,,0.99,0.86,,,0.19,1,1,1,4,1,4,0,6204,157,,,,125,12,0,0.41,9,1,0,0.3,4,,14328,12317,2021-06-25,,0.25,0.215,0,
23540,US,,,cbsa,,iso1:us#cbsa:23540,,329128,0.032,other,0.0,,0.6,0.48,,,,0,1,0,4,0,4,4,30575,385,,,,,,,,,,,,0,,174451,146686,2021-06-25,,0.53,0.446,0,
23580,US,,,cbsa,,iso1:us#cbsa:23580,,204441,0.019,other,2.2,,0.68,0.56,,,0.74,1,0,1,4,0,4,1,27955,488,,,,657,662,15,0.89,131,97,5,0.81,2,,73621,65726,2021-06-25,,0.36,0.321,1,135561
23620,US,,,cbsa,,iso1:us#cbsa:23620,,41257,0.01,other,0.3,,1.15,1.12,,,0.81,0,0,0,4,2,4,2,3800,72,,,,78,22,1,0.38,5,4,0,0.49,0,,12937,11234,2021-06-25,,0.314,0.272,0,23093
23660,US,,,cbsa,,iso1:us#cbsa:23660,,49699,0.014,other,3.2,,0.88,0.98,,,0.35,1,0,1,4,0,4,0,5652,186,,,,254,52,0,0.3,13,4,1,0.37,3,,28232,21524,2021-06-25,,0.568,0.433,0,43787
23700,US,,,cbsa,,iso1:us#cbsa:23700,,71367,0.006,other,2.2,,0.92,1.01,,,0.68,1,0,1,4,1,4,0,12374,478,,,,191,27,0,0.42,7,4,1,0.63,3,3725,51638,42255,2021-06-25,,0.724,0.592,0,36732
23780,US,,,cbsa,,iso1:us#cbsa:23780,,40305,0.055,other,0.0,,0.94,1.19,,,,0,1,0,4,1,4,4,6684,84,,,,125,155,19,0.40399999999999997,20,,,,0,,12613,10671,2021-06-25,,0.313,0.265,0,
23820,US,,,cbsa,,iso1:us#cbsa:23820,,48905,0.06,other,4.7,,0.75,0.85,,,0.12,1,1,1,4,0,4,0,3003,37,,,,23,16,1,0.5,7,0,0,,0,,23208,21786,2021-06-25,,0.475,0.445,0,43252
23860,US,,,cbsa,,iso1:us#cbsa:23860,,62680,0.004,other,0.2,,0.82,1.0,,,0.98,0,0,0,4,0,4,3,6795,140,,,,255,164,8,0.44,28,28,5,0.44,0,,28875,24823,2021-06-25,,0.461,0.396,0,
23900,US,,,cbsa,,iso1:us#cbsa:23900,,103009,0.012,other,2.4,,0.65,0.79,,,0.89,1,0,1,4,0,4,3,9662,188,,,,76,63,2,0.61,8,7,1,0.66,2,,43643,38243,2021-06-25,,0.424,0.371,0,
23940,US,,,cbsa,,iso1:us#cbsa:23940,,60852,,other,4.9,,0.61,0.65,,,,1,4,1,4,0,4,4,6285,78,,,,118,49,,0.2872881355932203,7,,,,2,,12860,11699,2021-06-25,,0.211,0.179,0,
23980,US,,,cbsa,,iso1:us#cbsa:23980,,54320,0.063,other,4.7,,1.05,0.91,,,,1,1,1,4,1,4,4,5579,133,,,,,,,,,,,,4,,19558,16967,2021-06-25,,0.36,0.312,0,
24020,US,,,cbsa,,iso1:us#cbsa:24020,,125148,0.004,other,1.6,,0.71,0.94,,,,1,0,1,4,0,4,4,6835,112,,,,,,,,,,,,2,,73863,69066,2021-06-25,,0.59,0.552,0,
24060,US,,,cbsa,,iso1:us#cbsa:24060,,77828,0.043,other,10.6,,0.85,0.59,,,0.5,2,1,2,4,0,4,0,8738,51,,,,128,58,2,0.68625,14,7,4,0.5714285714285714,12,,27813,24575,2021-06-25,,0.357,0.316,0,
24100,US,,,cbsa,,iso1:us#cbsa:24100,,53383,0.003,other,0.5,,0.79,1.11,,,0.62,0,0,0,4,0,4,0,4425,92,,,,74,28,0,0.4,8,5,1,0.5,0,,22875,20949,2021-06-25,,0.429,0.392,0,
24140,US,,,cbsa,,iso1:us#cbsa:24140,,123131,0.012,other,3.9,,0.81,0.67,,,0.72,1,0,1,4,0,4,1,11388,246,,,,316,115,8,0.52,17,12,3,0.74,7,,39866,37041,2021-06-25,,0.324,0.301,0,
24180,US,,,cbsa,,iso1:us#cbsa:24180,,61643,0.077,other,3.0,,1.05,0.93,,,0.53,1,1,1,4,1,4,0,6628,134,,,,73,36,1,0.67,13,6,0,0.32,3,,24490,22290,2021-06-25,,0.397,0.362,0,45404
24220,US,,,cbsa,,iso1:us#cbsa:24220,,100815,0.021,other,0.7,,0.71,0.93,,,,0,0,0,4,0,4,4,14607,151,,,,773,157,6,0.5119146183699871,17,17,7,0.4276470588235294,1,,48929,46139,2021-06-25,,0.485,0.458,0,
24260,US,,,cbsa,,iso1:us#cbsa:24260,,75553,0.005,other,,,,,,,,4,0,4,4,4,4,4,,,,,,193,77,,0.3788082901554404,14,,,,,,26987,24712,2021-06-25,,0.357,0.327,,
24300,US,,,cbsa,,iso1:us#cbsa:24300,,154210,0.046,other,27.7,,0.93,0.23,,,0.73,3,1,3,4,1,4,1,16907,247,,,,504,248,46,0.57,48,35,14,0.57,79,,48268,42648,2021-06-25,,0.313,0.277,1,
24330,US,,,cbsa,,iso1:us#cbsa:24330,,45130,0.044,other,3.5,,0.68,0.91,,,0.57,1,1,1,4,0,4,0,4603,63,,,,104,29,1,0.26,4,2,1,,1,,20925,20096,2021-06-25,,0.464,0.445,0,
24340,US,,,cbsa,,iso1:us#cbsa:24340,,1077370,0.018,other,3.6,,0.87,0.2,,,,1,0,1,4,0,4,4,123897,1502,,,,2598,1561,138,0.6624749807544266,174,,,0.628483606557377,65,,527510,487664,2021-06-25,,0.49,0.453,1,1015174
24380,US,,,cbsa,,iso1:us#cbsa:24380,,26675,0.01,other,2.7,,1.14,1.19,,,0.64,2,0,1,4,2,4,0,3551,125,,,,31,9,1,0.23,2,1,1,0.14,1,3725,16852,13906,2021-06-25,,0.632,0.521,0,20752
24420,US,,,cbsa,,iso1:us#cbsa:24420,,87487,0.062,other,11.4,,1.08,0.61,,,0.59,2,1,2,4,1,4,0,3638,72,,,,125,105,0,0.59,23,14,2,0.69,15,,34222,31193,2021-06-25,,0.391,0.357,0,63526
24460,US,,,cbsa,,iso1:us#cbsa:24460,,25779,0.012,other,0.0,,1.0,1.17,,,,0,0,0,4,1,4,4,2612,51,,,,81,32,1,0.35,4,,,0.0,0,,9268,7841,2021-06-25,,0.36,0.304,0,
24500,US,,,cbsa,,iso1:us#cbsa:24500,,81366,0.069,other,9.0,,0.81,0.54,,,0.78,1,1,1,4,0,4,1,9467,187,,,,634,211,3,0.37,21,16,1,0.72,7,,31215,28348,2021-06-25,,0.384,0.348,0,56940
24540,US,,,cbsa,,iso1:us#cbsa:24540,,324492,0.032,other,6.4,,0.82,0.28,,,0.32,1,1,1,4,0,4,0,33333,349,,,,378,219,12,0.58,112,35,4,0.66,22,,115600,102139,2021-06-25,,0.356,0.315,0,
24580,US,,,cbsa,,iso1:us#cbsa:24580,,322906,0.011,other,2.1,,0.71,0.51,,,,1,0,1,4,0,4,4,43489,404,,,,,,,,,,,,8,,155185,130569,2021-06-25,,0.481,0.404,0,
24620,US,,,cbsa,,iso1:us#cbsa:24620,,69069,0.012,other,2.9,,0.87,0.82,,,0.84,1,0,1,4,0,4,2,8030,159,,,,240,46,0,0.25,10,8,2,0.39,1,,25780,21758,2021-06-25,,0.362,0.32,0,
24660,US,,,cbsa,,iso1:us#cbsa:24660,,771851,0.012,other,3.9,,0.94,0.22,,,0.79,1,0,1,4,1,4,1,71857,1104,,,,2261,978,39,0.592233524988943,142,113,12,0.6811211211211211,41,,339715,319436,2021-06-25,,0.44,0.414,0,
24700,US,,,cbsa,,iso1:us#cbsa:24700,,26559,0.021,other,0.5,,0.96,1.18,,,0.48,0,0,0,4,1,4,0,2956,96,,,,25,10,0,0.44,3,1,0,,1,,10338,9898,2021-06-25,,0.389,0.373,0,
24740,US,,,cbsa,,iso1:us#cbsa:24740,,43909,0.013,other,2.6,,0.88,0.95,,,0.82,1,0,1,4,0,4,2,5428,138,,,,363,107,4,0.47,26,21,1,0.59,1,,15545,13762,2021-06-25,,0.354,0.313,0,27919
24780,US,,,cbsa,,iso1:us#cbsa:24780,,180742,0.039,other,3.4,,0.65,0.47,,,0.85,1,1,1,4,0,4,2,20340,96,,,,974,837,13,0.76,120,102,7,0.68,10,,74150,69949,2021-06-25,,0.41,0.387,0,
24820,US,,,cbsa,,iso1:us#cbsa:24820,,51113,0.003,other,2.0,,1.01,1.05,,,0.12,1,0,1,4,1,4,0,5422,129,,,,104,11,1,0.3,8,1,0,0.48,2,,15858,14808,2021-06-25,,0.31,0.29,0,
24860,US,,,cbsa,,iso1:us#cbsa:24860,,920477,0.015,other,2.1,,0.81,0.29,,,0.52,1,0,1,4,0,4,0,125535,2040,,,,2759,776,13,0.6886988039144618,164,85,22,,20,,367107,315582,2021-06-25,,0.399,0.343,0,
24900,US,,,cbsa,,iso1:us#cbsa:24900,,38130,,other,0.4,,1.03,1.16,,,,0,4,0,4,1,4,4,4739,155,,,,,,,,,,,,0,,15495,13880,2021-06-25,,0.406,0.364,0,29103
24940,US,,,cbsa,,iso1:us#cbsa:24940,,70811,0.026,other,2.4,,1.09,1.01,,,0.8,1,0,1,4,1,4,1,8299,173,,,,400,186,1,0.51,30,24,1,0.57,3,,28689,24663,2021-06-25,,0.405,0.348,0,
24980,US,,,cbsa,,iso1:us#cbsa:24980,,20758,0.035,other,0.7,,0.99,1.17,,,0.67,0,1,0,4,1,4,0,2641,87,,,,156,33,1,0.4,6,4,1,,1,,7399,6799,2021-06-25,,0.356,0.328,0,13918
25020,US,,,cbsa,,iso1:us#cbsa:25020,,72914,,other,1.2,,1.23,1.03,,,,2,4,1,4,2,4,4,2064,,,,,,,,,,,,,1,,35357,27514,2021-06-25,,0.485,0.377,,
25060,US,,,cbsa,,iso1:us#cbsa:25060,,417665,0.054,other,5.9,,0.96,0.28,,,0.64,1,1,1,4,1,4,0,38013,687,,,,1565,510,15,0.5527028753993609,104,67,27,0.47570844686648495,54,,124080,110412,2021-06-25,,0.297,0.264,1,229624
25100,US,,,cbsa,,iso1:us#cbsa:25100,,19983,,other,0.0,,1.0,1.17,,,,0,4,0,4,1,4,4,3537,34,,,,33,5,0,0.17,2,,,,0,,6727,5702,2021-06-25,,0.337,0.285,0,
25180,US,,,cbsa,,iso1:us#cbsa:25180,,288104,0.017,other,1.8,,0.64,0.53,,,,1,0,1,4,0,4,4,28710,484,,,,615,357,38,0.6448292682926828,44,,,,5,,114507,103001,2021-06-25,,0.397,0.358,0,
25200,US,,,cbsa,,iso1:us#cbsa:25200,,24127,0.014,other,3.0,,1.05,1.15,,,,1,0,1,4,1,4,4,2467,18,,,,25,7,1,0.34,0,,,,2,,16594,15188,2021-06-25,,0.688,0.63,0,
25220,US,,,cbsa,,iso1:us#cbsa:25220,,134758,0.041,other,10.4,,1.0,0.47,,,0.35,2,1,2,4,1,4,0,13166,305,,,,564,239,70,0.48,59,20,3,0.54,18,,39529,36354,2021-06-25,,0.293,0.27,0,
25260,US,,,cbsa,,iso1:us#cbsa:25260,,152940,0.004,other,2.7,,0.65,0.66,,,0.77,1,0,1,4,0,4,1,23214,247,,,,230,113,7,0.56,14,11,2,0.34,5,,48470,38667,2021-06-25,,0.317,0.253,0,82753
25300,US,,,cbsa,,iso1:us#cbsa:25300,,38839,0.099,other,8.1,,1.29,0.95,,,,2,1,1,4,2,4,4,4738,66,,,,,,,,,,,,7,,11670,10817,2021-06-25,,0.3,0.279,0,
25420,US,,,cbsa,,iso1:us#cbsa:25420,,577941,0.01,other,0.9,,0.63,0.41,,,,0,0,0,4,0,4,4,50575,1185,,,,,,,,,,,,5,,323940,255541,2021-06-25,,0.561,0.442,0,
25460,US,,,cbsa,,iso1:us#cbsa:25460,,45185,0.121,other,22.4,,1.12,0.62,,,,2,2,2,4,2,4,4,4759,106,,,,,,,,,,,,18,,12808,10392,2021-06-25,,0.283,0.23,0,
25500,US,,,cbsa,,iso1:us#cbsa:25500,,134964,0.017,other,1.4,,0.73,0.76,,,,1,0,1,4,0,4,4,13404,207,,,,,,,,66,,,,4,,61879,54127,2021-06-25,,0.458,0.401,0,110106
25540,US,,,cbsa,,iso1:us#cbsa:25540,,1204877,0.004,other,1.6,,0.88,0.31,,,0.55,1,0,1,4,0,4,0,106610,2998,,,,2908,2258,75,0.6905949105914718,350,191,27,0.7091142857142857,63,,736184,667428,2021-06-25,,0.611,0.554,2,
25580,US,,,cbsa,,iso1:us#cbsa:25580,,31363,0.04,other,,,,,,,0.43,4,1,4,4,4,4,0,,,,,,170,26,1,0.45,10,4,0,0.54,,,10580,9688,2021-06-25,,0.337,0.309,,
25620,US,,,cbsa,,iso1:us#cbsa:25620,,168849,0.018,other,4.8,,0.88,0.54,,,,1,0,1,4,0,4,4,18175,362,,,,863,,,0.7168713789107765,93,,,,17,,55587,50495,2021-06-25,,0.329,0.299,0,103352
25700,US,,,cbsa,,iso1:us#cbsa:25700,,28553,0.002,other,0.0,,1.0,1.17,,,0.27,0,0,0,4,1,4,0,3760,73,,,,194,66,1,0.4,22,5,1,0.46,0,,12042,10188,2021-06-25,,0.422,0.357,0,
25720,US,,,cbsa,,iso1:us#cbsa:25720,,76236,0.054,other,6.9,,1.05,0.73,,,,1,1,1,4,1,4,4,10342,35,,,,57,13,1,0.3,4,,,,7,,46159,35165,2021-06-25,,0.605,0.461,0,
25740,US,,,cbsa,,iso1:us#cbsa:25740,,81653,0.044,other,4.5,,0.75,0.78,,,,1,1,1,4,0,4,4,8162,100,,,,,,,,,,,,6,,39282,36078,2021-06-25,,0.481,0.442,1,72760
25760,US,,,cbsa,,iso1:us#cbsa:25760,,17782,0.005,other,1.6,,0.99,1.01,,,,1,0,1,4,1,4,4,1868,44,,,,155,4,0,0.1,3,0,0,0.52,0,,6421,5210,2021-06-25,,0.361,0.293,0,
25780,US,,,cbsa,,iso1:us#cbsa:25780,,44535,0.006,other,1.5,,0.91,1.23,,,0.77,1,0,1,4,1,4,1,4989,89,,,,184,54,1,0.54,8,6,0,1.0,0,,19103,17337,2021-06-25,,0.429,0.389,0,
25820,US,,,cbsa,,iso1:us#cbsa:25820,,18546,0.025,other,27.9,,0.87,0.71,,,,3,0,3,4,0,4,4,2948,68,,,,42,2,1,0.12,2,0,1,,0,,5721,4946,2021-06-25,,0.308,0.267,0,10030
25840,US,,,cbsa,,iso1:us#cbsa:25840,,89553,0.053,other,10.8,,0.89,0.53,,,,2,1,2,4,0,4,4,9785,103,,,,307,34,,0.6526384364820847,12,,,,12,,30259,27538,2021-06-25,,0.338,0.308,0,53682
25860,US,,,cbsa,,iso1:us#cbsa:25860,,369711,0.021,other,3.9,,0.96,0.41,,,,1,0,1,4,1,4,4,43712,669,,,,,,,,,,,,13,,142042,133743,2021-06-25,,0.384,0.362,0,
25880,US,,,cbsa,,iso1:us#cbsa:25880,,45605,0.014,other,1.5,,0.78,1.03,,,0.43,1,0,1,4,0,4,0,4411,93,,,,65,17,1,0.31,4,1,1,0.77,2,,14834,13785,2021-06-25,,0.325,0.302,0,28619
25900,US,,,cbsa,,iso1:us#cbsa:25900,,201513,0.02,other,5.3,,0.78,0.48,,,0.79,1,0,1,4,0,4,1,3228,54,,,,333,245,4,0.66,24,18,3,0.47,6,,119134,97805,2021-06-25,,0.591,0.485,0,1103861
25940,US,,,cbsa,,iso1:us#cbsa:25940,,222195,0.023,other,1.5,,0.71,0.71,,,0.6,1,0,1,4,0,4,0,19540,260,,,,367,230,4,0.6100544959128065,39,23,4,0.69,5,,106917,91911,2021-06-25,,0.481,0.414,0,
25980,US,,,cbsa,,iso1:us#cbsa:25980,,80994,0.034,other,2.5,,0.73,0.89,,,,1,1,1,4,0,4,4,5072,80,,,,,,,,,,,,4,,16311,14507,2021-06-25,,0.201,0.179,0,30084
26020,US,,,cbsa,,iso1:us#cbsa:26020,,71070,0.008,other,2.3,,1.08,0.85,,,0.71,1,0,1,4,1,4,1,9208,198,,,,124,14,1,0.25,6,4,1,0.4,0,7900,22525,19983,2021-06-25,,0.317,0.281,0,34595
26090,US,,,cbsa,,iso1:us#cbsa:26090,,118081,0.026,other,2.8,,0.69,0.78,,,,1,0,1,4,0,4,4,11184,159,,,,68,15,1,0.23,11,11,0,,2,,51256,47356,2021-06-25,,0.434,0.401,0,98612
26140,US,,,cbsa,,iso1:us#cbsa:26140,,149657,0.05,other,4.3,,0.74,0.61,,,0.71,1,1,1,4,0,4,1,11431,463,,,,332,219,11,0.8,40,28,2,0.95,0,,74947,63019,2021-06-25,,0.501,0.421,0,
26220,US,,,cbsa,,iso1:us#cbsa:26220,,23382,0.026,other,2.1,,1.22,1.09,,,0.72,2,0,1,4,2,4,1,1219,33,,,,25,13,0,0.52,3,2,0,,1,,15419,14250,2021-06-25,,0.659,0.609,0,26356
26260,US,,,cbsa,,iso1:us#cbsa:26260,,29784,0.132,other,13.0,,1.05,0.61,,,,2,2,2,4,1,4,4,2949,44,,,,,,,,,,,,1,,6999,5679,2021-06-25,,0.235,0.191,0,
26300,US,,,cbsa,,iso1:us#cbsa:26300,,99386,0.056,other,7.0,,0.9,0.64,,,0.8,1,1,1,4,0,4,1,10478,264,,,,562,340,10,0.62,49,39,6,0.85,7,,35977,29190,2021-06-25,,0.362,0.294,0,
26340,US,,,cbsa,,iso1:us#cbsa:26340,,37800,,other,0.8,,0.99,1.17,,,,0,4,0,4,1,4,4,3313,45,,,,,,,,,,,,1,,16336,15107,2021-06-25,,0.432,0.4,0,31443
26380,US,,,cbsa,,iso1:us#cbsa:26380,,208075,0.058,other,11.8,,1.01,0.3,,,0.57,2,1,2,4,1,4,0,21021,432,,,,787,279,14,0.4439008894536214,69,39,2,0.5217391304347826,14,,64959,59843,2021-06-25,,0.312,0.288,0,
26420,US,,,cbsa,,iso1:us#cbsa:26420,,7066141,0.036,other,3.2,,0.82,0.1,,,0.83,1,1,1,4,0,4,2,608773,9175,,,,22735,11591,441,0.6569993402243237,1574,1296,128,,402,,3435168,2889583,2021-06-25,,0.486,0.409,11,6075546
26460,US,,,cbsa,,iso1:us#cbsa:26460,,59461,0.011,other,1.0,,0.82,1.15,,,0.81,0,0,0,4,0,4,2,4069,104,,,,192,75,2,0.67,6,4,1,0.56,1,,35655,32625,2021-06-25,,0.6,0.549,0,
26500,US,,,cbsa,,iso1:us#cbsa:26500,,45144,0.017,other,4.7,,0.8,0.9,,,0.76,1,0,1,4,0,4,1,5154,135,,,,71,26,0,0.3,7,5,0,0.37,1,,17847,16256,2021-06-25,,0.395,0.36,0,
26540,US,,,cbsa,,iso1:us#cbsa:26540,,36520,0.075,other,3.5,,0.86,1.02,,,0.29,1,1,1,4,0,4,0,4038,83,,,,36,14,2,0.38,6,1,0,,0,,15150,14321,2021-06-25,,0.415,0.392,0,
26580,US,,,cbsa,,iso1:us#cbsa:26580,,355873,0.033,other,3.2,,0.82,0.41,,,,1,1,1,4,0,4,4,34308,589,,,,,,,,,,,,14,,142305,123451,2021-06-25,,0.4,0.347,0,
26620,US,,,cbsa,,iso1:us#cbsa:26620,,471824,0.045,other,1.9,,0.64,0.35,,,0.79,1,1,1,4,0,4,1,45851,681,,,,1346,1134,16,0.7140861812778604,132,104,4,0.7478040904198063,0,,193297,164857,2021-06-25,,0.41,0.349,0,345135
26660,US,,,cbsa,,iso1:us#cbsa:26660,,72971,0.016,other,14.4,,0.94,0.53,,,0.65,2,0,2,4,1,4,0,8777,132,,,,123,68,4,0.61,5,3,1,0.49,1,,28262,23140,2021-06-25,,0.387,0.317,0,48561
26700,US,,,cbsa,,iso1:us#cbsa:26700,,20466,,other,0.7,,1.0,1.17,,,,0,4,0,4,1,4,4,3245,56,,,,41,7,2,0.4270731707317073,6,,,,0,,8432,7999,2021-06-25,,0.412,0.391,0,15811
26740,US,,,cbsa,,iso1:us#cbsa:26740,,61998,0.032,other,2.3,,0.95,0.96,,,0.44,1,1,1,4,1,4,0,8594,140,,,,200,62,1,0.33,18,8,0,0.35,0,,26859,22723,2021-06-25,,0.433,0.367,0,
26780,US,,,cbsa,,iso1:us#cbsa:26780,,35893,0.034,other,4.4,,1.15,0.9,,,0.11,2,1,1,4,2,4,0,4314,61,,,,115,19,0,0.41,10,1,0,0.07,2,,16991,16180,2021-06-25,,0.473,0.451,0,
26820,US,,,cbsa,,iso1:us#cbsa:26820,,151530,0.057,other,2.2,,0.91,0.88,,,,1,1,1,4,1,4,4,18278,211,,,,,,,,,,,,4,,56298,50932,2021-06-25,,0.372,0.336,0,
26860,US,,,cbsa,,iso1:us#cbsa:26860,,84073,0.01,other,0.6,,0.6,0.85,,,0.48,0,0,0,4,0,4,0,6413,179,,,,166,77,2,0.42,12,5,0,0.51,1,,32428,28456,2021-06-25,,0.386,0.338,1,
26900,US,,,cbsa,,iso1:us#cbsa:26900,,2074537,0.02,other,3.1,,0.82,0.15,,,0.68,1,0,1,4,0,4,0,222654,4016,,,,5989,3691,121,0.6061362497912839,855,581,73,,96,,996289,925169,2021-06-25,,0.48,0.446,0,
26940,US,,,cbsa,,iso1:us#cbsa:26940,,25110,0.05,other,0.0,,1.03,1.16,,,0.43,0,1,0,4,1,4,0,3394,91,,,,140,35,1,0.42,3,1,0,,0,,9662,8737,2021-06-25,,0.385,0.348,0,17949
26980,US,,,cbsa,,iso1:us#cbsa:26980,,173105,0.012,other,1.4,,0.64,0.81,,,,1,0,1,4,0,4,4,17198,136,,,,1408,879,5,0.6927201704545455,111,,,,0,,101244,95113,2021-06-25,,0.585,0.549,0,194484
27020,US,,,cbsa,,iso1:us#cbsa:27020,,29534,0.047,other,0.0,,0.97,1.13,,,,0,1,0,4,1,4,4,3259,87,,,,,,,,,,,,0,,12522,11448,2021-06-25,,0.424,0.388,0,
27060,US,,,cbsa,,iso1:us#cbsa:27060,,102180,0.003,other,1.0,,0.87,1.08,,,0.58,0,0,0,4,0,4,0,4356,52,,,,212,118,3,0.48,16,9,1,0.44,3,,69493,64960,2021-06-25,,0.68,0.636,0,
27100,US,,,cbsa,,iso1:us#cbsa:27100,,158510,0.009,other,1.5,,0.66,0.75,,,0.85,1,0,1,4,0,4,2,21038,323,,,,389,265,6,0.63,85,73,3,0.66,5,,70899,65193,2021-06-25,,0.447,0.411,0,136092
27140,US,,,cbsa,,iso1:us#cbsa:27140,,594806,0.057,other,6.3,,1.2,0.27,,,,2,1,1,4,2,4,4,56091,1231,,,,4733,1684,52,0.5593577012465667,253,,,,63,,234349,211822,2021-06-25,,0.394,0.356,0,435576
27160,US,,,cbsa,,iso1:us#cbsa:27160,,32413,0.005,other,2.2,,1.05,1.0,,,,1,0,1,4,1,4,4,3186,54,,,,25,8,,0.31,0,,,,2,,11653,10785,2021-06-25,,0.36,0.333,0,
27180,US,,,cbsa,,iso1:us#cbsa:27180,,178644,0.031,other,1.3,,0.58,0.7,,,,1,1,1,4,0,4,4,22496,493,,,,,,,,,,,,7,,66614,56221,2021-06-25,,0.413,0.37,0,
27220,US,,,cbsa,,iso1:us#cbsa:27220,,35606,0.033,other,0.8,,1.07,1.08,,,,0,1,0,4,1,4,4,5030,15,,,,61,26,2,0.30459016393442623,6,,,,0,,23940,22173,2021-06-25,,0.672,0.623,0,
27260,US,,,cbsa,,iso1:us#cbsa:27260,,1559514,0.063,other,9.0,,0.94,0.14,,,0.73,1,1,1,4,1,4,1,155341,2245,,,,6393,3235,133,0.7545972157046771,519,380,65,0.7324264099037141,0,,722612,607602,2021-06-25,,0.463,0.39,0,
27300,US,,,cbsa,,iso1:us#cbsa:27300,,38609,0.007,other,2.6,,1.06,1.1,,,,1,0,1,4,1,4,4,4534,105,,,,,,,,,,,,0,,19404,14794,2021-06-25,,0.503,0.383,0,29638
27340,US,,,cbsa,,iso1:us#cbsa:27340,,197938,0.042,other,4.6,,0.8,0.4,,,0.74,1,1,1,4,0,4,1,17618,152,,,,306,141,9,0.64,12,8,2,0.53,20,,44571,40783,2021-06-25,,0.225,0.206,1,
27380,US,,,cbsa,,iso1:us#cbsa:27380,,52646,0.005,other,1.9,,0.94,0.92,,,0.75,1,0,1,4,1,4,1,4301,145,,,,388,34,2,0.76,7,5,1,,3,,14722,12703,2021-06-25,,0.28,0.241,0,25640
27420,US,,,cbsa,,iso1:us#cbsa:27420,,20704,0.002,other,0.0,,1.0,1.17,,,,0,0,0,4,1,4,4,3544,81,,,,165,7,1,0.74,3,0,0,0.03,0,,10200,9486,2021-06-25,,0.493,0.458,0,
27460,US,,,cbsa,,iso1:us#cbsa:27460,,126903,0.005,other,0.3,,0.65,0.95,,,0.46,0,0,0,4,0,4,0,8959,145,,,,441,130,1,0.44,21,9,0,0.52,0,,61203,55912,2021-06-25,,0.482,0.441,0,
27500,US,,,cbsa,,iso1:us#cbsa:27500,,163354,0.009,other,1.7,,0.71,0.86,,,0.47,1,0,1,4,0,4,0,18374,206,,,,564,176,5,0.44,41,19,2,0.47,3,,79584,68792,2021-06-25,,0.487,0.421,0,
27530,US,,,cbsa,,iso1:us#cbsa:27530,,63521,0.076,other,3.6,,0.88,0.88,,,0.96,1,1,1,4,0,4,3,7329,281,,,,267,107,1,0.31,12,11,1,0.67,0,,21293,17863,2021-06-25,,0.335,0.281,0,36583
